pair_id,design1_id,design2_id,design1_name,design2_name,design1_image_url,design2_image_url,image_similarity,text_similarity,total_similarity,label
1072,3020000016423-09-01,3020000019784-09-01,화장품 용기,식품포장용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d20e124d85b6a93260,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f63a2eefd11079d0981ed2fff931e701fbc7d790be4e30329b2aaa27282999fa,0.7010352611541748,0.7736971378326416,0.7228338122367859,0
1073,3020000020789-09-01,3020000017455-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e5217ce7d5ae936bbd6329e9ab186760da39da44d01493d956,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1605fd1147d87744e95705c59a14473abb5fbe114dec06d80,0.9207308888435364,0.796933650970459,0.8835917711257935,0
1074,3020000029206-09-01,3020000006727-09-01,음료용캔,세제용 포장용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2b6f51bfd28952d99654a7c38e8148a63b43938ce9f99e6a8,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb3936dc5400ed0040d0d21887e1a0ec8680293cec3eaa7b6b22,0.7269205451011658,0.7555273771286011,0.7355026006698608,0
1075,3020000030843-09-01,3020000031444-09-01,화장품용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0a4a05627aedca40ca750b1c56ce2af313705db84e0176d57,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a21e79e0b1232a9ae91a3f9080e95cd3ddcf0c21bad484f181,0.6989741325378418,0.8753467798233032,0.7518859505653381,0
1076,3020000029148-09-01,3020000015339-09-01,술병,포장용용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2b1e8fa62f7dbf6eb93ae353ab0d4ab67b7457a49a227093b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b728fe4adef1c4451cf9a1474bbf259849b03fc248b3075e03,0.8354290723800659,0.7331092357635498,0.804733157157898,0
1077,3020000005898-09-01,3020000032578-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08fe3e6d10b56cc3d9f98bc4caf4fb052f4fcc92f245ce3352ce60ba1daa839cc,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de114a5789ee7e1d70e892127d09ddd1ea1805f8c6aecfcab832b,0.8065087795257568,0.9144319891929626,0.8388857245445251,0
1078,3020000029850-09-01,3020000030806-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd236632737541405a7ab0a694fe030fe05e522c79585423121,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9a924e0aa3018eddb8,0.766659140586853,0.9572661519050598,0.8238412141799927,0
1079,3020000019784-09-01,3020000001944-09-01,식품포장용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f63a2eefd11079d0981ed2fff931e701fbc7d790be4e303270d8c12df89d962f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b700f0235c7824b0b43f28481065a752e5d089eb08c5234976bc5ca847ba75b3,0.7807740569114685,0.8801136016845703,0.8105759024620056,0
1080,3020000031695-09-01,3020000010705-09-01,화장품 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2fe66ea06c9f515a9617e0f7f5f4b7a6fc480c7f708f37ecf,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0ef3ea9b059e12421eb4ff90610f382b9e11a7aad05f556e000c13afd508eea5c,0.7192937135696411,0.9060952663421631,0.7753341794013977,0
1081,3020000028667-09-01,3020000012834-09-01,포장용 용기,향수병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a7361e3d4617c23baf4476907d466f34874c9ef72a594bb620166,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe136b914a53e58c31f8da15c97024331bb92fde4a19649106b,0.8850763440132141,0.8075078725814819,0.86180579662323,0
1082,3020000025393-09-01,3020000025138-09-01,향수 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07a28099d0ef98e17b4fee342a5c9b755696247e88ba73474be2b6c4a4d0a48e1,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07a28099d0ef98e17a76fe1c93404a74a0424f5d261988b9ca89cc7e4bc3e72ab,0.8004478812217712,0.7398478984832764,0.7822679281234741,0
1083,3020000011906-09-01,3020000030881-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290a0b1bd5557f830a499fe53da63e378f7cdc965c8573efdb95,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04c31abfa397402975302087c776b8d55192a6a529b0ed4c5,0.6890326142311096,0.7821312546730042,0.7169622182846069,0
1084,3020000015283-09-01,3020000029520-09-01,화장품 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b75d136b4df6d33bb5e8005246d5d2fdb94ef8f01cc2d2f484,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2174e1bc993429f5e33af49a418a5c6f54e7bca7ce4edd4c3,0.6012569069862366,0.9848712682723999,0.7163412570953369,0
1085,3020000028282-09-01,3020000017424-09-01,포장용 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a7361c5f2b82111502f219a26afd797e95518715309c77f2eaf8b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa14d030d93d9fd28c422622fd25edaa01a78e482280cb1f89e,0.7542047500610352,0.9158499836921692,0.8026983141899109,0
1086,3020000026403-09-01,3020000000847-09-01,액체 화장품 용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b035c516d305aed14500996500c539b991471cdddbac838f413783ed0d310efe62,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0cc72ed919b342300e99b2acfcc6c677b67dc73b10471490904d87b0dc1c81449,0.8692172169685364,0.7445288300514221,0.831810712814331,0
1087,3020000006745-09-01,3020000024348-09-01,화장품 용기,개인용 세제 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb396332e3fa732ce845f8c27c7491e8a675751d7c82102ce4b3,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73bb6f93c107a5863dda9dd3ddeee8bc0361bb9dcd1f98ec175,0.8173399567604065,0.788658618927002,0.8087355494499207,0
1088,3020000024534-09-01,3020000031247-09-01,화장품 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73bad765829c40530d0971c65a9ec7bb85405260d50d0bb67f2,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2cf83cf6c7d54a290c5c6ea32d42da47923b41eca86012c6e,0.7795330882072449,0.873719334602356,0.8077889680862427,0
1089,3020000033574-09-01,3020000030584-09-01,향수용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7add5c4bca3f493f084fbe15d523da3e9db8ccd76f029caf399,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37fbe6a58bf9fe8a6a8,0.8827020525932312,0.7782120704650879,0.8513550758361816,0
1090,3020000015281-09-01,3020000018767-09-01,화장품 용기,음료병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b75d136b4df6d33bb5ee7af5f7920fa4cdaa78fb6810122261,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0deac54f8925f4c7dff73e655a395ca11d28cbcfed16a1af1631da0ac5186c69f,0.8008268475532532,0.6376301646232605,0.7518678307533264,0
1091,3020000028256-09-01,3020000014579-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a736184b9181791c18e4f9bbb78984b7019f5821c74b50d6ca9ae,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0606f4df1f99f4081da884fb4a8264f853de525951de7fb995ffb9b562ce73873,0.8266900777816772,0.9558655619621277,0.86544269323349,0
1092,3020000015227-09-01,3020000007018-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b736b25ce876b15bae7730a44f7e7c3c63098ea1abf86f2e94,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0fdcd45318d7ff23c36f1af0f6d6ef80329232ca9d0c35738d18e14f450e82310,0.7848602533340454,0.8312677145004272,0.798782467842102,0
1093,3020000029872-09-01,3020000005512-09-01,화장품용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd26a964075748e6c189291de851176d71c89cd4582ddc13bc0,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08fe3e6d10b56cc3d22f91fa31f9e4b5d2d45b21b61a48a49e962137ba71b9699,0.7904798984527588,0.876638650894165,0.8163275122642517,0
1094,3020000017832-09-01,3020000019784-09-01,샴푸용 용기,식품포장용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1fddf850691b23642f5eb7e1e4cb47959ff97ba612ba69dfa,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f63a2eefd11079d0981ed2fff931e701fbc7d790be4e30329b2aaa27282999fa,0.8884270191192627,0.7678133249282837,0.8522428870201111,0
1095,3020000017908-09-01,3020000011905-09-01,화장품 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1182d19b659de8ba0b15a67581927d86f68cb9a7bb0f72dd6,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290a0b1bd5557f830a49d15bb8fcee375a0edd8db36889a77038,0.7435020208358765,0.7598745822906494,0.7484138011932373,0
1096,3020000004362-09-01,3020000024951-09-01,식음료용 병,크림용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b03069a7817908f14f862ab5db3dff0eb92fd7fdd29ff88e10e25acfb8517467b6,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73be2c5f00e2cd5aa817bedf7b1a2dee2d26fadb6cca1c44751,0.8577448129653931,0.7752599716186523,0.8329993486404419,0
1097,3020000030342-09-01,3020000020788-09-01,화장품 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe34aae12fced3042637aa1ff25d78178f1,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e5217ce7d5ae936bbd90eef2e869c5b1133db298fa9f572d88,0.8211638331413269,0.7969395518302917,0.8138965368270874,0
1098,3020000022730-09-01,3020000014928-09-01,화장품 용기,음료용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b02e6ec20e9488ca665d75c594757a4c0f008d486e96cdc70fce0d3e8dca9c3675,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0606f4df1f99f408187506cb30276f5d07245a750976a37929ebdf3e32df82961,0.7777310609817505,0.5073162317276001,0.6966065764427185,0
1099,3020000027881-09-01,3020000000778-09-01,겔물질 분배용 포장용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b01b6467bd697fe99cfe4409446e4a704c8be7ac65fc8f18dd9b3b441ea573abbd,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0cc72ed919b3423003267d3a705c3e4d98f27ea2c522497ce3a6a7e123a759346,0.8471558690071106,0.8006030321121216,0.8331900238990784,0
1100,3020000027388-09-01,3020000000039-09-01,포장용 용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b01b6467bd697fe99cc883ae80263b6d6f03450d55259062fb45bb864d044353c8,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0cc72ed919b342300e663df0ee35bc8c6f313984ff39eaf8e6f1959c75f61fb10,0.6714516878128052,0.792759358882904,0.7078440189361572,0
1101,3020000029020-09-01,3020000028626-09-01,화장품 용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd23d3e52e393d986e319bf88371b57d9b899ba9a0e99f58c00,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a7361a615bd7b9a4da4d25314d588717f4a34c78e95f3bcb8cd84,0.7160664796829224,0.8590870499610901,0.7589726448059082,0
1102,3020000013864-09-01,3020000016999-09-01,포장용 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736d5266c6728b66f1077e16534504d7cd5f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b661a17b81247c5a3ca93881c11f2425c11,0.762397050857544,0.9348959922790527,0.8141467571258545,0
1103,3020000017457-09-01,3020000024008-09-01,디스펜서 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1605fd1147d87744ea21948e4c4973be53e982a5b05447c21,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73b151a4a7d8a9837b37ab1ca3487f1f0672cbdc8178c10501a,0.850835919380188,0.9395273327827454,0.8774433135986328,0
1104,3020000011312-09-01,3020000030710-09-01,술병,향수 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290a5ffe1b8eef7e114d8d90f591f2f6baf858c83de5d23bcd84,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04e6a47733b7591c4ce6c1908f6b3f36c9485f71127d398c5,0.6565322875976562,0.8264195919036865,0.7074984908103943,0
1105,3020000027377-09-01,3020000007016-09-01,향 수 병,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b01b6467bd697fe99c825062ac0a4e0cbbf37c817a70113aa45b84a61339af4260,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0fdcd45318d7ff23c36f1af0f6d6ef803f906a7022218d5ff6d3662ddbf7c95bf,0.6917591691017151,0.7407088279724121,0.7064440846443176,0
1106,3020000023185-09-01,3020000027513-09-01,포장용병,샴푸 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb9751242533b64b5fbcb82720ee481b66fa8918055c299e084db70f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b01b6467bd697fe99c5b52ca7a735e0f06789d15109049a90d49e104db03a0bd08,0.7122841477394104,0.6626777648925781,0.6974022388458252,0
1107,3020000017500-09-01,3020000015200-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa11020c731eccb4d075f80d2fe240a7cb0d37a06b4770b97e4,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b7ebd23e10645d463a3bdf3df38bb1a27541c0e1286d805aa5,0.6941426396369934,0.8564121127128601,0.7428234815597534,0
1108,3020000017832-09-01,3020000010998-09-01,샴푸용 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1fddf850691b23642f5eb7e1e4cb479594afa6bbb7c9415aa,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0ef3ea9b059e1242154c6c6b21c086873fa90fc2cd032beb603a9275fe13adf5e,0.7802959680557251,0.8308055400848389,0.7954488396644592,0
1109,3020000026844-09-01,3020000002023-09-01,화장품 용기,포장용용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b035c516d305aed14571243152256c21dad8a464247adf2be420e5a7cef661b877,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0680d52483fc7b07dce8cf928834fb57d19980545f54a86475817293decfd6ec0,0.7421738505363464,0.8091734647750854,0.7622737884521484,0
1110,3020000001139-09-01,3020000015443-09-01,화장품 용기,음료용 캔용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b700f0235c7824b0b9d15885ea58921e64b88d6b7f5b424836e8c449948ed7f1,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b77655048972b3dba9926fb1f6a70677cc0c040ee8c69a76a3,0.7156063914299011,0.7128654718399048,0.7147841453552246,0
1111,3020000027112-09-01,3020000008383-09-01,향수 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b01b6467bd697fe99c013e9190553069fb58aea5169a494bd324890f12510142ff,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b06226a1b53136408c5412bc4c3b3d3f2d2ede433e4f304a90bb6cca1edc0da657,0.8362231850624084,0.756458044052124,0.8122936487197876,0
1112,3020000030582-09-01,3020000016952-09-01,포장용 병,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2eb9a298519366ee2718125f23579f039d,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c46faa16d4d6673f103f15ad5032df094f76d1f7e93a26389,0.8021446466445923,0.8120065331459045,0.8051032423973083,0
1113,3020000025395-09-01,3020000021952-09-01,화장품 용기,포장용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07a28099d0ef98e17b4fee342a5c9b755709bd2c213784ebfc79fdd4fc4ae567d,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b006449c7f1c85a4a78b7c1a7242ae14e9e8b76585bb2195b205b46ba8f5fe8116,0.8171219825744629,0.7984858155250549,0.811531126499176,0
1114,3020000015436-09-01,3020000005512-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b74f814a4956a5cebbf9ae9e1003c50483a0f0c37379a7b6de,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08fe3e6d10b56cc3d22f91fa31f9e4b5d2d45b21b61a48a4924b50fbbb2d5be3d,0.8158928155899048,0.8554733991622925,0.827767014503479,0
1115,3020000012111-09-01,3020000017501-09-01,드링크 병,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe1c4d769ac6125c6604cb8fb2387c071ba5eea49f677101189,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa11020c731eccb4d07fe370b67cf60176973a4ba749575e28f,0.6920316815376282,0.7080329656600952,0.6968320608139038,0
1116,3020000004095-09-01,3020000033317-09-01,화장품용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b03069a7817908f14f4572c71c40a02c1b29a3e9914aba67c680bc8f5c81244470,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7ad8e33740856216fb3f7ca4d56add976886a51a157996d7efe,0.7665262222290039,0.8316125869750977,0.7860521078109741,0
1117,3020000018786-09-01,3020000002231-09-01,향수 용기,포장용 통,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0deac54f8925f4c7da5637dae264b15aac834d7a157da3b4d50cb3ff72f2cc183,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0680d52483fc7b07d73043a5cae9ac96401c326c864eae306f14c9dba7a993957,0.8175708055496216,0.8072071075439453,0.8144617080688477,0
1118,3020000003525-09-01,3020000021061-09-01,화장품 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b00b66daf06c8a830641a31f57f6fcc65b9864b6b9cf5471709ba8a3bc46994246,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b006449c7f1c85a4a76b1391de425bd9eda841fc0f3812bfa62562ab5ace3ecab0,0.7101407647132874,0.813637375831604,0.7411897778511047,0
1119,3020000011144-09-01,3020000006510-09-01,향수병,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290a495f14ebd7c505e21cae541b5885dd24d0ee186bcfcc0993,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb39ab7bc0f298779f6fafa27d2d80d6ae4d1d2b9a36b1ac246c,0.8414511680603027,0.7607371807098389,0.8172369599342346,0
1120,3020000029616-09-01,3020000010927-09-01,스프레이어(SPRAYER),향수 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd21b3c346cdf3ea013cebac424477325601c2f757abc6bad0f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0ef3ea9b059e124212cc6ee9f18a84e3979892ba521ffa996874f0500c4a53a4f,0.7931556701660156,0.7103374004364014,0.7683101892471313,0
1121,3020000015433-09-01,3020000014156-09-01,포장용 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b74f814a4956a5cebb3b7e77a65b11d9ab95d8e0448b2235d1,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0606f4df1f99f40811db3d332d4213ea5a0c3abbac09cc95ee0fa1817fb9cd0fb,0.826346755027771,0.8181091547012329,0.8238754272460938,0
